Source,Target,Type,Weight,book
ARYA,HOT_PIE,UNDIRECTED,51,2
ARYA,JAIME,UNDIRECTED,3,2
ARYA,JAQEN,UNDIRECTED,25,2
ARYA,JOFFREY,UNDIRECTED,4,2
ARYA,JON,UNDIRECTED,13,2
ARYA,KOSS,UNDIRECTED,3,2
ARYA,LOMMY_GREENHANDS,UNDIRECTED,31,2
ARYA,NAN,UNDIRECTED,5,2
ARYA,POLLIVER,UNDIRECTED,3,2
ARYA,PRAED,UNDIRECTED,3,2
ARYA,RAFFORD,UNDIRECTED,5,2
ARYA,RICKON,UNDIRECTED,5,2
ARYA,ROBB,UNDIRECTED,15,2
ARYA,ROBERT,UNDIRECTED,4,2
ARYA,ROOSE_BOLTON,UNDIRECTED,13,2
ARYA,RORGE,UNDIRECTED,13,2
ARYA,SANSA,UNDIRECTED,20,2
ARYA,SYRIO_FOREL,UNDIRECTED,5,2
ARYA,TYRION,UNDIRECTED,4,2
ARYA,TYWIN,UNDIRECTED,13,2
ARYA,VARGO-HOAT,UNDIRECTED,6,2
ARYA,WEASEL,UNDIRECTED,10,2
ARYA,WEESE,UNDIRECTED,15,2
ARYA,WOTH,UNDIRECTED,3,2
ARYA,YOREN,UNDIRECTED,28,2
ARYS-OAKHEART,JOFFREY,UNDIRECTED,6,2
ARYS-OAKHEART,MYRCELLA,UNDIRECTED,4,2
ARYS-OAKHEART,SANSA,UNDIRECTED,3,2
ASHA,BALON,UNDIRECTED,3,2
ASHA,DAGMER,UNDIRECTED,5,2
ASHA,THEON,UNDIRECTED,35,2
ASHA,WEX-PYKE,UNDIRECTED,3,2
AXELL_FLORENT,SELYSE-FLORENT,UNDIRECTED,3,2
AXELL_FLORENT,STANNIS,UNDIRECTED,6,2
BAEL-THE-BARD,YGRITTE,UNDIRECTED,5,2
BALLABAR,PODRICK,UNDIRECTED,3,2
BALLABAR,TYRION,UNDIRECTED,12,2
BALON,CATELYN,UNDIRECTED,3,2
BALON,DAGMER,UNDIRECTED,3,2
BALON,NED,UNDIRECTED,4,2
BALON,ROBB,UNDIRECTED,5,2
BALON,ROBERT,UNDIRECTED,4,2
BALON,THEON,UNDIRECTED,27,2
BALON,VICTARION,UNDIRECTED,4,2
BALON-SWANN,JOFFREY,UNDIRECTED,6,2
BALON-SWANN,MANDON-MOORE,UNDIRECTED,3,2
BALON-SWANN,MERYN_TRANT,UNDIRECTED,3,2
BALON-SWANN,OSMUND-KETTLEBLACK,UNDIRECTED,4,2
BALON-SWANN,TYRION,UNDIRECTED,8,2
BARRISTAN,BELWAS,UNDIRECTED,5,2
BARRISTAN,CERSEI,UNDIRECTED,5,2
BARRISTAN,DAENERYS,UNDIRECTED,3,2
BARRISTAN,JOFFREY,UNDIRECTED,7,2
BARRISTAN,ROBERT,UNDIRECTED,3,2
BARRISTAN,VARYS,UNDIRECTED,3,2
BELWAS,DAENERYS,UNDIRECTED,5,2
BELWAS,JHOGO,UNDIRECTED,3,2
BELWAS,JORAH,UNDIRECTED,4,2
BENFRED-TALLHART,HELMAN-TALLHART,UNDIRECTED,3,2
BENFRED-TALLHART,LEOBALD-TALLHART,UNDIRECTED,3,2
BENFRED-TALLHART,STYGG,UNDIRECTED,3,2
BENFRED-TALLHART,THEON,UNDIRECTED,7,2
BENJEN,JEOR,UNDIRECTED,5,2
BERIC,THOROS,UNDIRECTED,3,2
BETH,BRAN,UNDIRECTED,4,2
BETH,RODRIK,UNDIRECTED,4,2
BETH,THEON,UNDIRECTED,3,2
BITER,JAQEN,UNDIRECTED,12,2
BITER,RORGE,UNDIRECTED,14,2
BITER,YOREN,UNDIRECTED,3,2
BOROS,CERSEI,UNDIRECTED,7,2
BOROS,GYLES-ROSBY,UNDIRECTED,5,2
BOROS,JOFFREY,UNDIRECTED,11,2
BOROS,MERYN_TRANT,UNDIRECTED,13,2
BOROS,SANSA,UNDIRECTED,8,2
BOROS,TANDA-STOKEWORTH,UNDIRECTED,3,2
BOROS,TOMMEN,UNDIRECTED,3,2
BOROS,TYRION,UNDIRECTED,8,2
BRAN,CATELYN,UNDIRECTED,3,2
BRAN,CHAYLE,UNDIRECTED,3,2
BRAN,CLEY-CERWYN,UNDIRECTED,5,2
BRAN,DONELLA-HORNWOOD,UNDIRECTED,5,2
BRAN,NED,UNDIRECTED,4,2
BRAN,HAYHEAD,UNDIRECTED,6,2
BRAN,HODOR,UNDIRECTED,59,2
BRAN,HOWLAND,UNDIRECTED,3,2
BRAN,JOJEN,UNDIRECTED,47,2
BRAN,JON,UNDIRECTED,11,2
BRAN,LUWIN,UNDIRECTED,51,2
BRAN,MEERA,UNDIRECTED,36,2
BRAN,MIKKEN,UNDIRECTED,11,2
BRAN,NAN,UNDIRECTED,7,2
BRAN,OSHA,UNDIRECTED,30,2
BRAN,POXY-TYM,UNDIRECTED,3,2
BRAN,RAMSAY,UNDIRECTED,7,2
BRAN,REEK,UNDIRECTED,3,2
BRAN,RICKON,UNDIRECTED,54,2
BRAN,ROBB,UNDIRECTED,28,2
BRAN,RODRIK,UNDIRECTED,34,2
BRAN,SANSA,UNDIRECTED,5,2
BRAN,STAFFORD,UNDIRECTED,3,2
BRAN,THEON,UNDIRECTED,24,2
BRAN,WALDER-(SON-OF-JAMMOS),UNDIRECTED,5,2
BRAN,WALDER-(SON-OF-MERRETT),UNDIRECTED,12,2
BRAN,WYMAN-MANDERLY,UNDIRECTED,6,2
BRIENNE,CATELYN,UNDIRECTED,36,2
BRIENNE,EDMURE,UNDIRECTED,3,2
BRIENNE,EMMON-CUY,UNDIRECTED,8,2
BRIENNE,JAIME,UNDIRECTED,3,2
BRIENNE,RENLY,UNDIRECTED,28,2
BRIENNE,ROBAR-ROYCE,UNDIRECTED,3,2
BRIENNE,ROBERT,UNDIRECTED,3,2
BRIENNE,SELWYN,UNDIRECTED,4,2
BRIENNE,STANNIS,UNDIRECTED,5,2
BRIENNE,VYMAN,UNDIRECTED,3,2
BRONN,CERSEI,UNDIRECTED,11,2
BRONN,JACELYN-BYWATER,UNDIRECTED,7,2
BRONN,JOFFREY,UNDIRECTED,9,2
BRONN,MANDON-MOORE,UNDIRECTED,5,2
BRONN,PODRICK,UNDIRECTED,3,2
BRONN,STANNIS,UNDIRECTED,3,2
BRONN,TIMETT,UNDIRECTED,5,2
BRONN,TOMMEN,UNDIRECTED,3,2
BRONN,TYRION,UNDIRECTED,40,2
BRONN,VARYS,UNDIRECTED,8,2
BRYCE-CARON,CORTNAY-PENROSE,UNDIRECTED,3,2
BRYCE-CARON,ELDON-ESTERMONT,UNDIRECTED,3,2
BRYCE-CARON,GUYARD-MORRIGEN,UNDIRECTED,5,2
BRYCE-CARON,RENLY,UNDIRECTED,7,2
BRYCE-CARON,STANNIS,UNDIRECTED,3,2
BRYNDEN,CATELYN,UNDIRECTED,5,2
BRYNDEN,ROBB,UNDIRECTED,6,2
BRYNDEN,TYWIN,UNDIRECTED,3,2
CAPTAIN-MYRAHAM,THEON,UNDIRECTED,4,2
CAPTAIN-MYRAHAM-DAUGHTER,THEON,UNDIRECTED,3,2
CATELYN,CERSEI,UNDIRECTED,14,2
CATELYN,CLEOS,UNDIRECTED,5,2
CATELYN,COLEN-OF-GREENPOOLS,UNDIRECTED,6,2
CATELYN,DESMOND-GRELL,UNDIRECTED,3,2
CATELYN,NED,UNDIRECTED,12,2
CATELYN,EDMURE,UNDIRECTED,17,2
CATELYN,HALLIS-MOLLEN,UNDIRECTED,6,2
CATELYN,HOSTER,UNDIRECTED,5,2
CATELYN,JAIME,UNDIRECTED,16,2
CATELYN,JOFFREY,UNDIRECTED,4,2
CATELYN,LORAS,UNDIRECTED,6,2
CATELYN,LYSA,UNDIRECTED,7,2
CATELYN,MARGAERY,UNDIRECTED,4,2
CATELYN,MATHIS-ROWAN,UNDIRECTED,3,2
CATELYN,RANDYLL,UNDIRECTED,3,2
CATELYN,RENLY,UNDIRECTED,51,2
CATELYN,RICKON,UNDIRECTED,3,2
CATELYN,ROBAR-ROYCE,UNDIRECTED,7,2
CATELYN,ROBB,UNDIRECTED,27,2
CATELYN,ROBERT,UNDIRECTED,5,2
CATELYN,SANSA,UNDIRECTED,3,2
CATELYN,STAFFORD,UNDIRECTED,3,2
CATELYN,STANNIS,UNDIRECTED,20,2
CATELYN,THEON,UNDIRECTED,5,2
CATELYN,TYRION,UNDIRECTED,10,2
CATELYN,TYWIN,UNDIRECTED,14,2
CATELYN,UTHERYDES-WAYN,UNDIRECTED,3,2
CATELYN,VYMAN,UNDIRECTED,4,2
CATELYN,WENDEL-MANDERLY,UNDIRECTED,7,2
CERSEI,CHISWYCK,UNDIRECTED,3,2
CERSEI,CLEOS,UNDIRECTED,6,2
CERSEI,DUNSEN,UNDIRECTED,3,2
CERSEI,NED,UNDIRECTED,13,2
CERSEI,MOUNTAIN,UNDIRECTED,4,2
CERSEI,GYLES-ROSBY,UNDIRECTED,6,2
CERSEI,ILYN_PAYNE,UNDIRECTED,12,2
CERSEI,JACELYN-BYWATER,UNDIRECTED,4,2
CERSEI,JAIME,UNDIRECTED,17,2
CERSEI,JANOS,UNDIRECTED,9,2
CERSEI,JOFFREY,UNDIRECTED,63,2
CERSEI,LANCEL,UNDIRECTED,20,2
CERSEI,LYSA,UNDIRECTED,5,2
CERSEI,MERYN_TRANT,UNDIRECTED,11,2
CERSEI,MYRCELLA,UNDIRECTED,4,2
CERSEI,OSFRYD-KETTLEBLACK,UNDIRECTED,7,2
CERSEI,OSMUND-KETTLEBLACK,UNDIRECTED,4,2
CERSEI,OSNEY-KETTLEBLACK,UNDIRECTED,3,2
CERSEI,LITTLEFINGER,UNDIRECTED,7,2
CERSEI,POLLIVER,UNDIRECTED,3,2
CERSEI,PRESTON-GREENFIELD,UNDIRECTED,3,2
CERSEI,PYCELLE,UNDIRECTED,6,2
CERSEI,RAFFORD,UNDIRECTED,3,2
CERSEI,RENLY,UNDIRECTED,7,2
CERSEI,ROBB,UNDIRECTED,15,2
CERSEI,ROBERT,UNDIRECTED,12,2
CERSEI,HOUND,UNDIRECTED,9,2
CERSEI,SANSA,UNDIRECTED,39,2
CERSEI,SHAE,UNDIRECTED,5,2
CERSEI,STANNIS,UNDIRECTED,23,2
CERSEI,TANDA-STOKEWORTH,UNDIRECTED,3,2
CERSEI,TICKLER,UNDIRECTED,5,2
CERSEI,TOMMEN,UNDIRECTED,10,2
CERSEI,TYRION,UNDIRECTED,87,2
CERSEI,TYWIN,UNDIRECTED,10,2
CERSEI,VARYS,UNDIRECTED,23,2
CERSEI,VYLARR,UNDIRECTED,3,2
CHATAYA,TYRION,UNDIRECTED,6,2
CHAYLE,MIKKEN,UNDIRECTED,4,2
CHELLA,SHAE,UNDIRECTED,4,2
CHELLA,TYRION,UNDIRECTED,3,2
CHELLA,VARYS,UNDIRECTED,4,2
CHETT,JON,UNDIRECTED,5,2
CHISWYCK,DUNSEN,UNDIRECTED,3,2
CHISWYCK,MOUNTAIN,UNDIRECTED,4,2
CHISWYCK,ILYN_PAYNE,UNDIRECTED,3,2
CHISWYCK,JOFFREY,UNDIRECTED,3,2
CHISWYCK,MERYN_TRANT,UNDIRECTED,3,2
CHISWYCK,POLLIVER,UNDIRECTED,4,2
CHISWYCK,RAFFORD,UNDIRECTED,7,2
CHISWYCK,HOUND,UNDIRECTED,3,2
CHISWYCK,TICKLER,UNDIRECTED,5,2
CHISWYCK,WEESE,UNDIRECTED,6,2
CLEOS,NED,UNDIRECTED,3,2
CLEOS,JAIME,UNDIRECTED,3,2
CLEOS,ROBB,UNDIRECTED,11,2
CLEOS,TYRION,UNDIRECTED,13,2
CLEY-CERWYN,DONELLA-HORNWOOD,UNDIRECTED,3,2
CLEY-CERWYN,RODRIK,UNDIRECTED,4,2
COLEN-OF-GREENPOOLS,RENLY,UNDIRECTED,3,2
CORTNAY-PENROSE,DAVOS-SEAWORTH,UNDIRECTED,5,2
CORTNAY-PENROSE,RENLY,UNDIRECTED,3,2
CORTNAY-PENROSE,STANNIS,UNDIRECTED,18,2
CORTNAY-PENROSE,TYRION,UNDIRECTED,3,2
CORTNAY-PENROSE,VARYS,UNDIRECTED,3,2
CRASTER,DYWEN,UNDIRECTED,7,2
CRASTER,EDDISON_TOLLETT,UNDIRECTED,3,2
CRASTER,JEOR,UNDIRECTED,19,2
CRASTER,JON,UNDIRECTED,26,2
CRASTER,MANCE,UNDIRECTED,4,2
CRASTER,SAM,UNDIRECTED,10,2
CRASTER,THOREN-SMALLWOOD,UNDIRECTED,4,2
CRESSEN,DAVOS-SEAWORTH,UNDIRECTED,10,2
CRESSEN,MELISANDRE,UNDIRECTED,7,2
CRESSEN,PATCHFACE,UNDIRECTED,8,2
CRESSEN,PYLOS,UNDIRECTED,17,2
CRESSEN,RENLY,UNDIRECTED,4,2
CRESSEN,ROBERT,UNDIRECTED,4,2
CRESSEN,SELYSE-FLORENT,UNDIRECTED,3,2
CRESSEN,SHIREEN,UNDIRECTED,6,2
CRESSEN,STANNIS,UNDIRECTED,21,2
CUTJACK,GENDRY,UNDIRECTED,3,2
CUTJACK,KURZ,UNDIRECTED,4,2
CUTJACK,TARBER,UNDIRECTED,3,2
DAENERYS,DOREAH,UNDIRECTED,3,2
DAENERYS,DROGO,UNDIRECTED,8,2
DAENERYS,IRRI,UNDIRECTED,6,2
DAENERYS,JHIQUI,UNDIRECTED,7,2
DAENERYS,JHOGO,UNDIRECTED,12,2
DAENERYS,JORAH,UNDIRECTED,29,2
DAENERYS,LYNESSE-HIGHTOWER,UNDIRECTED,3,2
DAENERYS,MIRRI_MAZ_DUUR,UNDIRECTED,3,2
DAENERYS,PONO,UNDIRECTED,4,2
DAENERYS,PYAT-PREE,UNDIRECTED,14,2
DAENERYS,QUAITHE,UNDIRECTED,5,2
DAENERYS,RAKHARO,UNDIRECTED,4,2
DAENERYS,ROBERT,UNDIRECTED,4,2
DAENERYS,VISERYS,UNDIRECTED,3,2
DAENERYS,XARO-XHOAN-DAXOS,UNDIRECTED,13,2
DAGMER,RODRIK,UNDIRECTED,3,2
DAGMER,THEON,UNDIRECTED,7,2
DALBRIDGE,EBBEN,UNDIRECTED,4,2
DALBRIDGE,JON,UNDIRECTED,4,2
DALBRIDGE,QHORIN_HALFHAND,UNDIRECTED,5,2
DAVOS-SEAWORTH,DEVAN-SEAWORTH,UNDIRECTED,4,2
DAVOS-SEAWORTH,IMRY-FLORENT,UNDIRECTED,3,2
DAVOS-SEAWORTH,MATTHOS-SEAWORTH,UNDIRECTED,3,2
DAVOS-SEAWORTH,MELISANDRE,UNDIRECTED,20,2
DAVOS-SEAWORTH,MONFORDELARYON,UNDIRECTED,3,2
DAVOS-SEAWORTH,PYLOS,UNDIRECTED,9,2
DAVOS-SEAWORTH,RENLY,UNDIRECTED,6,2
DAVOS-SEAWORTH,SALLADHOR-SAAN,UNDIRECTED,8,2
DAVOS-SEAWORTH,STANNIS,UNDIRECTED,58,2
DESMOND-GRELL,EDMURE,UNDIRECTED,4,2
DESMOND-GRELL,UTHERYDES-WAYN,UNDIRECTED,3,2
DEVAN-SEAWORTH,RENLY,UNDIRECTED,3,2
DEVAN-SEAWORTH,STANNIS,UNDIRECTED,13,2
DOLF,SHAGGA,UNDIRECTED,3,2
DONELLA-HORNWOOD,LEOBALD-TALLHART,UNDIRECTED,3,2
DONELLA-HORNWOOD,LUWIN,UNDIRECTED,7,2
DONELLA-HORNWOOD,MORS-UMBER,UNDIRECTED,3,2
DONELLA-HORNWOOD,RAMSAY,UNDIRECTED,3,2
DONELLA-HORNWOOD,RODRIK,UNDIRECTED,4,2
DONTOS-HOLLARD,JOFFREY,UNDIRECTED,8,2
DONTOS-HOLLARD,MOON-BOY,UNDIRECTED,5,2
DONTOS-HOLLARD,SANSA,UNDIRECTED,17,2
DONTOS-HOLLARD,STANNIS,UNDIRECTED,3,2
DONTOS-HOLLARD,TYRION,UNDIRECTED,4,2
DORAN,MYRCELLA,UNDIRECTED,4,2
DORAN,TYRION,UNDIRECTED,3,2
DORAN,VARYS,UNDIRECTED,4,2
DRENNAN,SQUINT,UNDIRECTED,3,2
DRENNAN,THEON,UNDIRECTED,3,2
DROGO,JORAH,UNDIRECTED,4,2
DROGO,PONO,UNDIRECTED,4,2
DROGO,VISERYS,UNDIRECTED,3,2
DUNSEN,MOUNTAIN,UNDIRECTED,4,2
DUNSEN,ILYN_PAYNE,UNDIRECTED,3,2
DUNSEN,JOFFREY,UNDIRECTED,3,2
DUNSEN,MERYN_TRANT,UNDIRECTED,3,2
DUNSEN,POLLIVER,UNDIRECTED,7,2
DUNSEN,RAFFORD,UNDIRECTED,6,2
DUNSEN,HOUND,UNDIRECTED,3,2
DUNSEN,TICKLER,UNDIRECTED,3,2
DUNSEN,WEESE,UNDIRECTED,3,2
DYWEN,GRENN,UNDIRECTED,8,2
DYWEN,JON,UNDIRECTED,9,2
EBBEN,JON,UNDIRECTED,10,2
EBBEN,QHORIN_HALFHAND,UNDIRECTED,8,2
EBBEN,STONESNAKE,UNDIRECTED,4,2
NED,ILYN_PAYNE,UNDIRECTED,5,2
NED,JANOS,UNDIRECTED,7,2
NED,JOFFREY,UNDIRECTED,9,2
NED,JON,UNDIRECTED,9,2
NED,LUWIN,UNDIRECTED,3,2
NED,MARON,UNDIRECTED,3,2
NED,LITTLEFINGER,UNDIRECTED,4,2
NED,RENLY,UNDIRECTED,5,2
NED,RICKON,UNDIRECTED,3,2
NED,ROBB,UNDIRECTED,11,2
NED,ROBERT,UNDIRECTED,26,2
NED,STANNIS,UNDIRECTED,5,2
NED,THEON,UNDIRECTED,17,2
NED,TYRION,UNDIRECTED,12,2
NED,VARYS,UNDIRECTED,3,2
EDDISON_TOLLETT,JEOR,UNDIRECTED,4,2
EDDISON_TOLLETT,JON,UNDIRECTED,11,2
EDMURE,HOSTER,UNDIRECTED,3,2
EDMURE,JAIME,UNDIRECTED,3,2
EDMURE,ROBB,UNDIRECTED,12,2
EDMURE,TYWIN,UNDIRECTED,8,2
ELDON-ESTERMONT,STEFFONARNER,UNDIRECTED,3,2
EMMON-CUY,RENLY,UNDIRECTED,3,2
EMMON-CUY,ROBAR-ROYCE,UNDIRECTED,3,2
EURON,THEON,UNDIRECTED,4,2
FARLEN,THEON,UNDIRECTED,6,2
FLORIAN-THE-FOOL,JONQUIL,UNDIRECTED,8,2
FLORIAN-THE-FOOL,SANSA,UNDIRECTED,3,2
GARISS,MURCH,UNDIRECTED,5,2
GARLAN,JOFFREY,UNDIRECTED,4,2
GARLAN,LORAS,UNDIRECTED,3,2
GENDRY,HOT_PIE,UNDIRECTED,23,2
GENDRY,JAQEN,UNDIRECTED,4,2
GENDRY,LOMMY_GREENHANDS,UNDIRECTED,17,2
GENDRY,WOTH,UNDIRECTED,3,2
GENDRY,YOREN,UNDIRECTED,8,2
MOUNTAIN,ILYN_PAYNE,UNDIRECTED,3,2
MOUNTAIN,JOFFREY,UNDIRECTED,3,2
MOUNTAIN,MERYN_TRANT,UNDIRECTED,4,2
MOUNTAIN,POLLIVER,UNDIRECTED,5,2
MOUNTAIN,RAFFORD,UNDIRECTED,6,2
MOUNTAIN,HOUND,UNDIRECTED,5,2
MOUNTAIN,TICKLER,UNDIRECTED,5,2
MOUNTAIN,TYWIN,UNDIRECTED,4,2
MOUNTAIN,WEESE,UNDIRECTED,5,2
GRENN,JEOR,UNDIRECTED,3,2
GRENN,SAM,UNDIRECTED,6,2
GUYARD-MORRIGEN,RENLY,UNDIRECTED,7,2
GYLES-ROSBY,JACELYN-BYWATER,UNDIRECTED,4,2
GYLES-ROSBY,JOFFREY,UNDIRECTED,4,2
GYLES-ROSBY,LOLLYS-STOKEWORTH,UNDIRECTED,5,2
GYLES-ROSBY,SANSA,UNDIRECTED,3,2
GYLES-ROSBY,TANDA-STOKEWORTH,UNDIRECTED,5,2
GYLES-ROSBY,TOMMEN,UNDIRECTED,4,2
GYLES-ROSBY,TYRION,UNDIRECTED,3,2
GYNIR,WEX-PYKE,UNDIRECTED,4,2
HAKE,JON,UNDIRECTED,4,2
HALLIS-MOLLEN,WENDEL-MANDERLY,UNDIRECTED,3,2
HALLYNE,JOFFREY,UNDIRECTED,3,2
HALLYNE,TYRION,UNDIRECTED,5,2
HALYS-HORNWOOD,RODRIK,UNDIRECTED,3,2
HARREN-HOARE,NAN,UNDIRECTED,5,2
HIGH_SEPTON,TYRION,UNDIRECTED,4,2
HIGH_SEPTON-(TYRIONS),TYRION,UNDIRECTED,4,2
HOBBER-REDWYNE,HORAS-REDWYNE,UNDIRECTED,7,2
HODOR,JOJEN,UNDIRECTED,3,2
HODOR,LUWIN,UNDIRECTED,17,2
HODOR,MEERA,UNDIRECTED,10,2
HODOR,OSHA,UNDIRECTED,16,2
HODOR,RICKON,UNDIRECTED,11,2
HODOR,RODRIK,UNDIRECTED,3,2
HODOR,WYMAN-MANDERLY,UNDIRECTED,3,2
HORAS-REDWYNE,JOFFREY,UNDIRECTED,3,2
HOSTER,VYMAN,UNDIRECTED,3,2
HOT_PIE,LOMMY_GREENHANDS,UNDIRECTED,28,2
HOT_PIE,MEBBLE,UNDIRECTED,4,2
HOT_PIE,WEASEL,UNDIRECTED,4,2
HOT_PIE,WOTH,UNDIRECTED,5,2
HOT_PIE,YOREN,UNDIRECTED,8,2
ILYN_PAYNE,JOFFREY,UNDIRECTED,13,2
ILYN_PAYNE,MERYN_TRANT,UNDIRECTED,8,2
ILYN_PAYNE,POLLIVER,UNDIRECTED,3,2
ILYN_PAYNE,RAFFORD,UNDIRECTED,3,2
ILYN_PAYNE,HOUND,UNDIRECTED,8,2
ILYN_PAYNE,SANSA,UNDIRECTED,9,2
ILYN_PAYNE,TICKLER,UNDIRECTED,5,2
IRRI,JHIQUI,UNDIRECTED,3,2
JACELYN-BYWATER,JANOS,UNDIRECTED,4,2
JACELYN-BYWATER,JOFFREY,UNDIRECTED,7,2
JACELYN-BYWATER,LANCEL,UNDIRECTED,3,2
JACELYN-BYWATER,TOMMEN,UNDIRECTED,6,2
JACELYN-BYWATER,TYRION,UNDIRECTED,16,2
JACELYN-BYWATER,VARYS,UNDIRECTED,4,2
JAIME,JOFFREY,UNDIRECTED,12,2
JAIME,JON,UNDIRECTED,3,2
JAIME,MANDON-MOORE,UNDIRECTED,4,2
JAIME,LITTLEFINGER,UNDIRECTED,4,2
JAIME,RENLY,UNDIRECTED,9,2
JAIME,ROBB,UNDIRECTED,11,2
JAIME,ROBERT,UNDIRECTED,11,2
JAIME,SANSA,UNDIRECTED,5,2
JAIME,STAFFORD,UNDIRECTED,3,2
JAIME,STANNIS,UNDIRECTED,6,2
JAIME,THEON,UNDIRECTED,4,2
JAIME,TYRION,UNDIRECTED,25,2
JAIME,TYSHA,UNDIRECTED,3,2
JAIME,TYWIN,UNDIRECTED,5,2
JANOS,JOFFREY,UNDIRECTED,10,2
JANOS,LITTLEFINGER,UNDIRECTED,5,2
JANOS,TYRION,UNDIRECTED,26,2
JANOS,VARYS,UNDIRECTED,7,2
JAQEN,RORGE,UNDIRECTED,16,2
JAQEN,WEESE,UNDIRECTED,4,2
JAQEN,YOREN,UNDIRECTED,3,2
JAREMY_RYKKER,JEOR,UNDIRECTED,3,2
