Source,Target,Type,Weight,book
ARYA,TOMARD,UNDIRECTED,6,1
ARYA,TOMMEN,UNDIRECTED,5,1
ARYA,VAYON-POOLE,UNDIRECTED,4,1
ARYA,YOREN,UNDIRECTED,4,1
ARYS-OAKHEART,CERSEI,UNDIRECTED,3,1
BALON,NED,UNDIRECTED,3,1
BALON,ROBERT,UNDIRECTED,4,1
BALON-SWANN,RENLY,UNDIRECTED,3,1
BALON-SWANN,HOUND,UNDIRECTED,3,1
BARRISTAN,BOROS,UNDIRECTED,3,1
BARRISTAN,CERSEI,UNDIRECTED,12,1
BARRISTAN,NED,UNDIRECTED,28,1
BARRISTAN,JAIME,UNDIRECTED,4,1
BARRISTAN,JOFFREY,UNDIRECTED,6,1
BARRISTAN,JON_ARRYN,UNDIRECTED,4,1
BARRISTAN,MERYN_TRANT,UNDIRECTED,3,1
BARRISTAN,LITTLEFINGER,UNDIRECTED,7,1
BARRISTAN,PYCELLE,UNDIRECTED,8,1
BARRISTAN,RENLY,UNDIRECTED,13,1
BARRISTAN,ROBERT,UNDIRECTED,40,1
BARRISTAN,HOUND,UNDIRECTED,3,1
BARRISTAN,SANSA,UNDIRECTED,3,1
BARRISTAN,VARYS,UNDIRECTED,9,1
BENJEN,BRAN,UNDIRECTED,6,1
BENJEN,CERSEI,UNDIRECTED,3,1
BENJEN,JAREMY_RYKKER,UNDIRECTED,3,1
BENJEN,JEOR,UNDIRECTED,9,1
BENJEN,JON,UNDIRECTED,41,1
BENJEN,LUWIN,UNDIRECTED,7,1
BENJEN,MANCE,UNDIRECTED,3,1
BENJEN,ROBB,UNDIRECTED,7,1
BENJEN,ROBERT,UNDIRECTED,3,1
BENJEN,THEON,UNDIRECTED,4,1
BENJEN,TYRION,UNDIRECTED,8,1
BENJEN,WAYMAR_ROYCE,UNDIRECTED,3,1
BENJEN,YOREN,UNDIRECTED,4,1
BERIC,NED,UNDIRECTED,3,1
BERIC,MOUNTAIN,UNDIRECTED,6,1
BERIC,LORAS,UNDIRECTED,5,1
BERIC,ROBERT,UNDIRECTED,5,1
BERIC,SANSA,UNDIRECTED,4,1
BERIC,THOROS,UNDIRECTED,5,1
BOROS,CERSEI,UNDIRECTED,9,1
BOROS,JOFFREY,UNDIRECTED,3,1
BOROS,MERYN_TRANT,UNDIRECTED,5,1
BOROS,SANSA,UNDIRECTED,6,1
BOWEN_MARSH,JEOR,UNDIRECTED,8,1
BOWEN_MARSH,JON,UNDIRECTED,10,1
BOWEN_MARSH,SAM,UNDIRECTED,3,1
BRAN,CATELYN,UNDIRECTED,18,1
BRAN,CERSEI,UNDIRECTED,6,1
BRAN,NED,UNDIRECTED,19,1
BRAN,HALI,UNDIRECTED,3,1
BRAN,HALLIS-MOLLEN,UNDIRECTED,3,1
BRAN,HODOR,UNDIRECTED,29,1
BRAN,HULLEN,UNDIRECTED,3,1
BRAN,JEOR,UNDIRECTED,4,1
BRAN,JOFFREY,UNDIRECTED,3,1
BRAN,JON_ARRYN,UNDIRECTED,7,1
BRAN,JON,UNDIRECTED,56,1
BRAN,JORY_CASSEL,UNDIRECTED,11,1
BRAN,JOSETH,UNDIRECTED,4,1
BRAN,LUWIN,UNDIRECTED,65,1
BRAN,NAN,UNDIRECTED,17,1
BRAN,OSHA,UNDIRECTED,12,1
BRAN,LITTLEFINGER,UNDIRECTED,3,1
BRAN,RENLY,UNDIRECTED,3,1
BRAN,RICKARD,UNDIRECTED,4,1
BRAN,RICKARD,UNDIRECTED,4,1
BRAN,RICKON,UNDIRECTED,32,1
BRAN,ROBB,UNDIRECTED,112,1
BRAN,ROBERT,UNDIRECTED,11,1
BRAN,RODRIK,UNDIRECTED,6,1
BRAN,SANSA,UNDIRECTED,10,1
BRAN,STIV,UNDIRECTED,4,1
BRAN,THEON,UNDIRECTED,23,1
BRAN,TOMMEN,UNDIRECTED,5,1
BRAN,TYRION,UNDIRECTED,31,1
BRAN,YOREN,UNDIRECTED,3,1
BRANDON,NED,UNDIRECTED,11,1
BRANDON,LYANNA,UNDIRECTED,4,1
BRANDON,LITTLEFINGER,UNDIRECTED,14,1
BRANDON,RICKARD,UNDIRECTED,3,1
BRANDON,ROBERT,UNDIRECTED,5,1
BRONN,CATELYN,UNDIRECTED,6,1
BRONN,CHIGGEN,UNDIRECTED,8,1
BRONN,MARILLION,UNDIRECTED,4,1
BRONN,RODRIK,UNDIRECTED,4,1
BRONN,SHAE,UNDIRECTED,3,1
BRONN,SHAGGA,UNDIRECTED,3,1
BRONN,TYRION,UNDIRECTED,61,1
BRONN,TYWIN,UNDIRECTED,4,1
BRONN,VARDIS_EGEN,UNDIRECTED,11,1
BRONN,WILLIS-WODE,UNDIRECTED,5,1
BRYNDEN,CATELYN,UNDIRECTED,16,1
BRYNDEN,EDMURE,UNDIRECTED,3,1
BRYNDEN,HOSTER,UNDIRECTED,5,1
BRYNDEN,JAIME,UNDIRECTED,7,1
BRYNDEN,LYSA,UNDIRECTED,10,1
BRYNDEN,NESTOR-ROYCE,UNDIRECTED,3,1
BRYNDEN,ROBB,UNDIRECTED,9,1
BRYNDEN,THEON,UNDIRECTED,6,1
BRYNDEN,TYRION,UNDIRECTED,4,1
BRYNDEN,TYWIN,UNDIRECTED,3,1
BRYNDEN,WALDER,UNDIRECTED,3,1
CATELYN,CERSEI,UNDIRECTED,12,1
CATELYN,COLEMON,UNDIRECTED,3,1
CATELYN,DONNEL_WAYNWOOD,UNDIRECTED,3,1
CATELYN,NED,UNDIRECTED,64,1
CATELYN,EDMURE,UNDIRECTED,7,1
CATELYN,EON,UNDIRECTED,3,1
CATELYN,HALLIS-MOLLEN,UNDIRECTED,10,1
CATELYN,HOSTER,UNDIRECTED,6,1
CATELYN,JAIME,UNDIRECTED,9,1
CATELYN,JOFFREY,UNDIRECTED,4,1
CATELYN,JON_ARRYN,UNDIRECTED,11,1
CATELYN,JON,UNDIRECTED,14,1
CATELYN,GREATJON_UMBER,UNDIRECTED,4,1
CATELYN,LUWIN,UNDIRECTED,14,1
CATELYN,LYSA,UNDIRECTED,33,1
CATELYN,MARILLION,UNDIRECTED,6,1
CATELYN,MASHA_HEDDLE,UNDIRECTED,5,1
CATELYN,MOREO-TUMITIS,UNDIRECTED,3,1
CATELYN,MYA-STONE,UNDIRECTED,9,1
CATELYN,MYCHEL-REDFORT,UNDIRECTED,3,1
CATELYN,NESTOR-ROYCE,UNDIRECTED,3,1
CATELYN,LITTLEFINGER,UNDIRECTED,22,1
CATELYN,RICKARD,UNDIRECTED,6,1
CATELYN,RICKON,UNDIRECTED,3,1
CATELYN,ROBB,UNDIRECTED,49,1
CATELYN,ROBERT,UNDIRECTED,3,1
CATELYN,ROBERT,UNDIRECTED,22,1
CATELYN,RODRIK,UNDIRECTED,25,1
CATELYN,SANSA,UNDIRECTED,9,1
CATELYN,STEVRON_FREY,UNDIRECTED,5,1
CATELYN,THEON,UNDIRECTED,9,1
CATELYN,TYRION,UNDIRECTED,49,1
CATELYN,TYTOS-BLACKWOOD,UNDIRECTED,4,1
CATELYN,TYWIN,UNDIRECTED,7,1
CATELYN,VARDIS_EGEN,UNDIRECTED,5,1
CATELYN,VARYS,UNDIRECTED,10,1
CATELYN,WALDER,UNDIRECTED,13,1
CATELYN,WENDEL-MANDERLY,UNDIRECTED,3,1
CATELYN,WILLIS-WODE,UNDIRECTED,5,1
CAYN,NED,UNDIRECTED,7,1
CAYN,RENLY,UNDIRECTED,3,1
CAYN,TOMARD,UNDIRECTED,6,1
CERSEI,NED,UNDIRECTED,69,1
CERSEI,ILYN_PAYNE,UNDIRECTED,4,1
CERSEI,JAIME,UNDIRECTED,16,1
CERSEI,JANOS,UNDIRECTED,4,1
CERSEI,JOFFREY,UNDIRECTED,42,1
CERSEI,JON_ARRYN,UNDIRECTED,7,1
CERSEI,JON,UNDIRECTED,4,1
CERSEI,JORY_CASSEL,UNDIRECTED,5,1
CERSEI,MERYN_TRANT,UNDIRECTED,4,1
CERSEI,MORDANE,UNDIRECTED,3,1
CERSEI,MYRCELLA,UNDIRECTED,7,1
CERSEI,LITTLEFINGER,UNDIRECTED,13,1
CERSEI,PYCELLE,UNDIRECTED,9,1
CERSEI,RENLY,UNDIRECTED,5,1
CERSEI,ROBERT,UNDIRECTED,72,1
CERSEI,HOUND,UNDIRECTED,5,1
CERSEI,SANSA,UNDIRECTED,29,1
CERSEI,STANNIS,UNDIRECTED,5,1
CERSEI,TOMMEN,UNDIRECTED,4,1
CERSEI,TYRION,UNDIRECTED,27,1
CERSEI,TYWIN,UNDIRECTED,10,1
CERSEI,VARYS,UNDIRECTED,19,1
CERSEI,VAYON-POOLE,UNDIRECTED,4,1
CHELLA,TYRION,UNDIRECTED,5,1
CHETT,JON,UNDIRECTED,4,1
CHETT,SAM,UNDIRECTED,6,1
CHIGGEN,TYRION,UNDIRECTED,5,1
CHIGGEN,WILLIS-WODE,UNDIRECTED,3,1
CLEMENT-PIPER,KARYLANCE,UNDIRECTED,4,1
COHOLLO,DAENERYS,UNDIRECTED,7,1
COHOLLO,DROGO,UNDIRECTED,9,1
COHOLLO,HAGGO,UNDIRECTED,7,1
COHOLLO,QOTHO,UNDIRECTED,6,1
COLEMON,VARDIS_EGEN,UNDIRECTED,4,1
CONN,CORATT,UNDIRECTED,5,1
CONN,SHAGGA,UNDIRECTED,9,1
CONN,TYRION,UNDIRECTED,6,1
DAENERYS,DOREAH,UNDIRECTED,15,1
DAENERYS,DROGO,UNDIRECTED,101,1
DAENERYS,NED,UNDIRECTED,5,1
DAENERYS,EROEH,UNDIRECTED,5,1
DAENERYS,HAGGO,UNDIRECTED,12,1
DAENERYS,ILLYRIO,UNDIRECTED,24,1
DAENERYS,IRRI,UNDIRECTED,25,1
DAENERYS,JHIQUI,UNDIRECTED,26,1
DAENERYS,JHOGO,UNDIRECTED,17,1
DAENERYS,JORAH,UNDIRECTED,75,1
DAENERYS,MIRRI_MAZ_DUUR,UNDIRECTED,31,1
DAENERYS,QOTHO,UNDIRECTED,18,1
DAENERYS,QUARO,UNDIRECTED,5,1
DAENERYS,RAKHARO,UNDIRECTED,4,1
DAENERYS,RHAEGAR,UNDIRECTED,4,1
DAENERYS,ROBERT,UNDIRECTED,11,1
DAENERYS,VARYS,UNDIRECTED,5,1
DAENERYS,VISERYS,UNDIRECTED,37,1
DANWELL,HOSTEEN,UNDIRECTED,3,1
DANWELL,JARED,UNDIRECTED,3,1
DANWELL,WALDER,UNDIRECTED,3,1
DAREON,JON,UNDIRECTED,6,1
DARYN-HORNWOOD,NED,UNDIRECTED,3,1
DARYN-HORNWOOD,TORRHEN,UNDIRECTED,3,1
DESMOND,NED,UNDIRECTED,4,1
DOLF,SHAGGA,UNDIRECTED,7,1
DONAL-NOYE,JON,UNDIRECTED,7,1
DOREAH,DROGO,UNDIRECTED,5,1
DOREAH,IRRI,UNDIRECTED,14,1
DOREAH,JHIQUI,UNDIRECTED,11,1
DOREAH,JORAH,UNDIRECTED,3,1
DOREAH,VISERYS,UNDIRECTED,3,1
DROGO,HAGGO,UNDIRECTED,9,1
DROGO,ILLYRIO,UNDIRECTED,16,1
DROGO,IRRI,UNDIRECTED,9,1
DROGO,JHIQUI,UNDIRECTED,5,1
DROGO,JHOGO,UNDIRECTED,7,1
DROGO,JOMMO,UNDIRECTED,3,1
DROGO,JORAH,UNDIRECTED,16,1
DROGO,MIRRI_MAZ_DUUR,UNDIRECTED,12,1
DROGO,OGO,UNDIRECTED,11,1
DROGO,QOTHO,UNDIRECTED,13,1
DROGO,QUARO,UNDIRECTED,3,1
DROGO,RAKHARO,UNDIRECTED,4,1
DROGO,RHAEGO,UNDIRECTED,5,1
DROGO,ROBERT,UNDIRECTED,3,1
DROGO,VISERYS,UNDIRECTED,19,1
DYWEN,JON,UNDIRECTED,4,1
NED,EDMURE,UNDIRECTED,3,1
NED,GALBART_GLOVER,UNDIRECTED,4,1
NED,GENDRY,UNDIRECTED,3,1
NED,GEROLD-HIGHTOWER,UNDIRECTED,3,1
NED,MOUNTAIN,UNDIRECTED,10,1
NED,HARWIN,UNDIRECTED,5,1
NED,HIGH_SEPTON,UNDIRECTED,4,1
NED,HOWLAND,UNDIRECTED,3,1
NED,ILYN_PAYNE,UNDIRECTED,6,1
NED,JACKS,UNDIRECTED,4,1
NED,JAIME,UNDIRECTED,27,1
NED,JANOS,UNDIRECTED,4,1
NED,JOFFREY,UNDIRECTED,26,1
NED,JON_ARRYN,UNDIRECTED,47,1
NED,JON,UNDIRECTED,38,1
NED,JORY_CASSEL,UNDIRECTED,32,1
NED,JOSS,UNDIRECTED,5,1
NED,LORAS,UNDIRECTED,12,1
NED,LUWIN,UNDIRECTED,16,1
NED,LYANNA,UNDIRECTED,19,1
NED,LYSA,UNDIRECTED,12,1
NED,MARQ-PIPER,UNDIRECTED,3,1
NED,MORDANE,UNDIRECTED,11,1
NED,MYCAH,UNDIRECTED,3,1
NED,LITTLEFINGER,UNDIRECTED,81,1
NED,PORTHER,UNDIRECTED,4,1
NED,PYCELLE,UNDIRECTED,33,1
NED,RAYMUN-DARRY,UNDIRECTED,4,1
NED,RENLY,UNDIRECTED,33,1
NED,RHAEGAR,UNDIRECTED,10,1
NED,RICKARD,UNDIRECTED,4,1
NED,RICKON,UNDIRECTED,4,1
NED,ROBB,UNDIRECTED,16,1
NED,ROBERT,UNDIRECTED,291,1
NED,RODRIK,UNDIRECTED,7,1
NED,HOUND,UNDIRECTED,10,1
NED,SANSA,UNDIRECTED,34,1
NED,STANNIS,UNDIRECTED,18,1
NED,SYRIO_FOREL,UNDIRECTED,6,1
NED,THEON,UNDIRECTED,5,1
NED,TOBHO_MOTT,UNDIRECTED,7,1
NED,TOMARD,UNDIRECTED,15,1
NED,TORRHEN,UNDIRECTED,5,1
NED,TREGAR,UNDIRECTED,4,1
NED,TYRION,UNDIRECTED,21,1
NED,TYWIN,UNDIRECTED,18,1
NED,VARLY,UNDIRECTED,4,1
NED,VARYS,UNDIRECTED,61,1
NED,VAYON-POOLE,UNDIRECTED,12,1
NED,WYL-(GUARD),UNDIRECTED,3,1
NED,WYLLA,UNDIRECTED,3,1
EDMURE,HOSTER,UNDIRECTED,7,1
EDMURE,JAIME,UNDIRECTED,4,1
EDMURE,KARYLANCE,UNDIRECTED,4,1
EDMURE,LYSA,UNDIRECTED,5,1
EDMURE,MARQ-PIPER,UNDIRECTED,3,1
EDMURE,LITTLEFINGER,UNDIRECTED,4,1
EDMURE,ROBB,UNDIRECTED,5,1
EDMURE,TYTOS-BLACKWOOD,UNDIRECTED,3,1
EON,LYSA,UNDIRECTED,3,1
EON,VARDIS_EGEN,UNDIRECTED,3,1
FOGO,OGO,UNDIRECTED,4,1
GALBART_GLOVER,JAIME,UNDIRECTED,3,1
GALBART_GLOVER,GREATJON_UMBER,UNDIRECTED,4,1
GALBART_GLOVER,RICKARD,UNDIRECTED,4,1
GALBART_GLOVER,ROBB,UNDIRECTED,5,1
GALBART_GLOVER,ROOSE_BOLTON,UNDIRECTED,3,1
GARED,JEOR,UNDIRECTED,4,1
GARED,WAYMAR_ROYCE,UNDIRECTED,13,1
GARED,WILL-(PROLOGUE),UNDIRECTED,12,1
GEROLD-HIGHTOWER,OSWELL-WHENT,UNDIRECTED,3,1
GEROLD-HIGHTOWER,ROBERT,UNDIRECTED,4,1
MOUNTAIN,JAIME,UNDIRECTED,3,1
MOUNTAIN,LORAS,UNDIRECTED,10,1
MOUNTAIN,MARQ-PIPER,UNDIRECTED,6,1
MOUNTAIN,LITTLEFINGER,UNDIRECTED,3,1
MOUNTAIN,PYCELLE,UNDIRECTED,3,1
MOUNTAIN,ROBERT,UNDIRECTED,4,1
MOUNTAIN,HOUND,UNDIRECTED,11,1
MOUNTAIN,SANSA,UNDIRECTED,5,1
MOUNTAIN,TYRION,UNDIRECTED,7,1
MOUNTAIN,TYWIN,UNDIRECTED,6,1
GRENN,HALDER,UNDIRECTED,6,1
GRENN,JEOR,UNDIRECTED,3,1
GRENN,JON,UNDIRECTED,31,1
GRENN,PYPAR,UNDIRECTED,27,1
GRENN,SAM,UNDIRECTED,8,1
GRENN,TODDER,UNDIRECTED,7,1
GUNTHOR-SON-OF-GURN,TYRION,UNDIRECTED,7,1
HAGGO,MIRRI_MAZ_DUUR,UNDIRECTED,3,1
HAGGO,QOTHO,UNDIRECTED,11,1
HAGGO,RAKHARO,UNDIRECTED,3,1
HALDER,JON,UNDIRECTED,23,1
HALDER,PYPAR,UNDIRECTED,8,1
HALDER,RAST,UNDIRECTED,3,1
HALDER,SAM,UNDIRECTED,6,1
HALDER,TODDER,UNDIRECTED,3,1
HALLIS-MOLLEN,LUWIN,UNDIRECTED,4,1
HALLIS-MOLLEN,ROBB,UNDIRECTED,13,1
HALLIS-MOLLEN,THEON,UNDIRECTED,7,1
HARWIN,HULLEN,UNDIRECTED,3,1
HARWIN,JORY_CASSEL,UNDIRECTED,4,1
HARYS-SWYFT,JAIME,UNDIRECTED,3,1
HEWARD,JORY_CASSEL,UNDIRECTED,5,1
HEWARD,WYL-(GUARD),UNDIRECTED,3,1
HIGH_SEPTON,JOFFREY,UNDIRECTED,4,1
HOBB,JON,UNDIRECTED,5,1
HODOR,LUWIN,UNDIRECTED,10,1
HODOR,NAN,UNDIRECTED,8,1
HODOR,ROBB,UNDIRECTED,5,1
HOSTEEN,JARED,UNDIRECTED,3,1
HOSTER,LYSA,UNDIRECTED,3,1
HOSTER,ROBERT,UNDIRECTED,3,1
HUGH,JON_ARRYN,UNDIRECTED,3,1
HULLEN,JORY_CASSEL,UNDIRECTED,5,1
HULLEN,LUWIN,UNDIRECTED,3,1
HULLEN,ROBB,UNDIRECTED,3,1
HULLEN,RODRIK,UNDIRECTED,3,1
ILLYRIO,IRRI,UNDIRECTED,3,1
ILLYRIO,JORAH,UNDIRECTED,7,1
ILLYRIO,ROBERT,UNDIRECTED,6,1
ILLYRIO,VISERYS,UNDIRECTED,14,1
ILYN_PAYNE,JEYNE-POOLE,UNDIRECTED,3,1
ILYN_PAYNE,JOFFREY,UNDIRECTED,4,1
ILYN_PAYNE,LORAS,UNDIRECTED,3,1
ILYN_PAYNE,ROBERT,UNDIRECTED,4,1
ILYN_PAYNE,SANSA,UNDIRECTED,9,1
ILYN_PAYNE,VARYS,UNDIRECTED,5,1
IRRI,JHIQUI,UNDIRECTED,14,1
IRRI,JHOGO,UNDIRECTED,7,1
IRRI,JORAH,UNDIRECTED,4,1
IRRI,VISERYS,UNDIRECTED,5,1
JAFER-FLOWERS,JAREMY_RYKKER,UNDIRECTED,3,1
JAIME,JOFFREY,UNDIRECTED,12,1
JAIME,JON_ARRYN,UNDIRECTED,5,1
JAIME,JORY_CASSEL,UNDIRECTED,4,1
JAIME,KEVAN,UNDIRECTED,4,1
JAIME,LORAS,UNDIRECTED,3,1
JAIME,LYSA,UNDIRECTED,6,1
JAIME,LITTLEFINGER,UNDIRECTED,7,1
JAIME,RENLY,UNDIRECTED,4,1
JAIME,RICKARD,UNDIRECTED,3,1
JAIME,ROBB,UNDIRECTED,9,1
JAIME,ROBERT,UNDIRECTED,24,1
JAIME,RODRIK,UNDIRECTED,3,1
JAIME,HOUND,UNDIRECTED,12,1
JAIME,SANSA,UNDIRECTED,3,1
JAIME,TYRION,UNDIRECTED,36,1
JAIME,TYWIN,UNDIRECTED,16,1
JAIME,VARYS,UNDIRECTED,3,1
JAIME,WYL-(GUARD),UNDIRECTED,3,1
JANOS,JOFFREY,UNDIRECTED,4,1
JANOS,LITTLEFINGER,UNDIRECTED,3,1
JANOS,PYCELLE,UNDIRECTED,3,1
JANOS,ROBERT,UNDIRECTED,4,1
JANOS,SANSA,UNDIRECTED,3,1
JAREMY_RYKKER,JEOR,UNDIRECTED,11,1
JAREMY_RYKKER,JON,UNDIRECTED,7,1
JEOR,JON,UNDIRECTED,81,1
JEOR,ROBERT,UNDIRECTED,4,1
JEOR,SAM,UNDIRECTED,8,1
JEOR,TYRION,UNDIRECTED,23,1
JEOR,YOREN,UNDIRECTED,3,1
JEYNE-POOLE,LORAS,UNDIRECTED,4,1
JEYNE-POOLE,MORDANE,UNDIRECTED,7,1
JEYNE-POOLE,ROBERT,UNDIRECTED,3,1
JEYNE-POOLE,SANSA,UNDIRECTED,27,1
JHIQUI,JORAH,UNDIRECTED,4,1
JHOGO,JORAH,UNDIRECTED,5,1
JHOGO,MIRRI_MAZ_DUUR,UNDIRECTED,3,1
JOFFREY,JON,UNDIRECTED,10,1
JOFFREY,LORAS,UNDIRECTED,3,1
JOFFREY,MERYN_TRANT,UNDIRECTED,3,1
JOFFREY,MORDANE,UNDIRECTED,9,1
JOFFREY,MYCAH,UNDIRECTED,14,1
JOFFREY,MYRCELLA,UNDIRECTED,5,1
JOFFREY,LITTLEFINGER,UNDIRECTED,11,1
JOFFREY,PYCELLE,UNDIRECTED,4,1
JOFFREY,RENLY,UNDIRECTED,9,1
JOFFREY,ROBB,UNDIRECTED,19,1
JOFFREY,ROBERT,UNDIRECTED,30,1
JOFFREY,RODRIK,UNDIRECTED,9,1
JOFFREY,HOUND,UNDIRECTED,24,1
JOFFREY,SANSA,UNDIRECTED,87,1
JOFFREY,STANNIS,UNDIRECTED,7,1
JOFFREY,TOMMEN,UNDIRECTED,8,1
JOFFREY,TYRION,UNDIRECTED,13,1
JOFFREY,TYWIN,UNDIRECTED,3,1
JOFFREY,VARYS,UNDIRECTED,7,1
JOMMO,OGO,UNDIRECTED,3,1
JON_ARRYN,LYSA,UNDIRECTED,12,1
JON_ARRYN,LITTLEFINGER,UNDIRECTED,4,1
JON_ARRYN,PYCELLE,UNDIRECTED,11,1
JON_ARRYN,ROBERT,UNDIRECTED,32,1
JON_ARRYN,STANNIS,UNDIRECTED,13,1
JON_ARRYN,TYRION,UNDIRECTED,5,1
JON_ARRYN,VARYS,UNDIRECTED,5,1
JON,JORY_CASSEL,UNDIRECTED,3,1
JON,LUWIN,UNDIRECTED,10,1
JON,MATTHAR,UNDIRECTED,3,1
JON,MORDANE,UNDIRECTED,4,1
JON,OTHOR,UNDIRECTED,5,1
JON,PYPAR,UNDIRECTED,45,1
JON,RAST,UNDIRECTED,8,1
JON,RICKON,UNDIRECTED,11,1
JON,ROBB,UNDIRECTED,53,1
JON,ROBERT,UNDIRECTED,18,1
JON,RODRIK,UNDIRECTED,3,1
JON,SAM,UNDIRECTED,81,1
JON,SANSA,UNDIRECTED,8,1
JON,THEON,UNDIRECTED,8,1
JON,TODDER,UNDIRECTED,13,1
JON,TYRION,UNDIRECTED,56,1
JON,YOREN,UNDIRECTED,6,1
GREATJON_UMBER,MAEGE,UNDIRECTED,5,1
GREATJON_UMBER,RICKARD,UNDIRECTED,7,1
GREATJON_UMBER,ROBB,UNDIRECTED,8,1
GREATJON_UMBER,ROOSE_BOLTON,UNDIRECTED,3,1
GREATJON_UMBER,THEON,UNDIRECTED,5,1
GREATJON_UMBER,TYWIN,UNDIRECTED,3,1
JONOS_BRACKEN,TYTOS-BLACKWOOD,UNDIRECTED,3,1
JORAH,MIRRI_MAZ_DUUR,UNDIRECTED,5,1
JORAH,QOTHO,UNDIRECTED,7,1
JORAH,RHAEGAR,UNDIRECTED,5,1
JORAH,ROBERT,UNDIRECTED,3,1
JORAH,VISERYS,UNDIRECTED,15,1
JORY_CASSEL,MORDANE,UNDIRECTED,3,1
JORY_CASSEL,LITTLEFINGER,UNDIRECTED,8,1
JORY_CASSEL,ROBB,UNDIRECTED,9,1
JORY_CASSEL,ROBERT,UNDIRECTED,7,1
JORY_CASSEL,RODRIK,UNDIRECTED,5,1
JORY_CASSEL,SANSA,UNDIRECTED,9,1
JORY_CASSEL,STANNIS,UNDIRECTED,3,1
JORY_CASSEL,THEON,UNDIRECTED,3,1
JORY_CASSEL,TOMARD,UNDIRECTED,5,1
JORY_CASSEL,VAYON-POOLE,UNDIRECTED,5,1
JORY_CASSEL,WYL-(GUARD),UNDIRECTED,6,1
JOSETH,LUWIN,UNDIRECTED,3,1
JYCK,MORREC,UNDIRECTED,5,1
JYCK,TYRION,UNDIRECTED,6,1
KARYLANCE,MARQ-PIPER,UNDIRECTED,3,1
KEVAN,TYRION,UNDIRECTED,15,1
KEVAN,TYWIN,UNDIRECTED,9,1
KURLEKET,TYRION,UNDIRECTED,5,1
LANCEL,ROBERT,UNDIRECTED,3,1
LEO_LEFFORD,TYRION,UNDIRECTED,4,1
